fecha;ganador;inflacion ;pib;desempleo;dinero_tranzado;bonos10y;tasaFED;accion;sector;retorno_sector;precio_cierre;retorno
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HON;Industrials;0.016275372;53.23476378;0.02299587
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HPE;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HPQ;Information Technology;0.053054172;20.24556319;0.0431612
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HRL;Consumer Staples;-0.014205349;4.924479326;0.01943647
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HSIC;Health Care;0.006024639;4.467932979;-0.10103234
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HST;Financials;0.003923925;10.30959368;-0.02194291
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HSY;Consumer Staples;-0.014205349;27.00520833;-0.02107171
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HUBB;Industrials;0.016275372;36.97408326;-0.02503076
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HUM;Health Care;0.006024639;11.71614583;-0.06477431
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;HWM;Industrials;0.016275372;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IBM;Information Technology;0.053054172;103.2031746;0.01349263
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ICE;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IDXX;Health Care;0.006024639;5.152994831;-0.04266565
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IEX;Industrials;0.016275372;12.08796295;0.01971084
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IFF;Materials;0.020326748;40.02083333;-0.01021731
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;INCY;Health Care;0.006024639;13.95833333;0.03944521
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;INTC;Information Technology;0.053054172;34.44010417;0.02749668
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;INTU;Information Technology;0.053054172;17.02126718;0.075694
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;INVH;Industrials;0.016275372;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IP;Materials;0.020326748;45.5115811;0.02087799
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IPG;Consumer Discretionary;0.019184395;41.99479167;0.03145413
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IQV;Health Care;0.006024639;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IR;Industrials;0.016275372;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ISRG;Health Care;0.006024639;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IT;Information Technology;0.053054172;18.93229167;-0.02270518
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ITW;Industrials;0.016275372;35.79166667;0.01349166
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;IVZ;Financials;0.003923925;19.03333346;0.03330851
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;J;Industrials;0.016275372;7.568835497;-0.01885131
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;JBHT;Industrials;0.016275372;4.331380248;-0.04134045
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;JBL;Information Technology;0.053054172;23.93098958;0.05606729
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;JCI;Consumer Discretionary;0.019184395;89.12339211;0.00288327
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;JKHY;Information Technology;0.053054172;9.604166667;0.00711413
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;JNJ;Health Care;0.006024639;47.4609375;0.00979563
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;JNPR;Information Technology;0.053054172;40.06250064;0.1477305
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;JPM;Financials;0.003923925;53.20138931;0.00920429
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;K;Consumer Staples;-0.014205349;33.52406041;-0.00627929
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KDP;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KEYS;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KHC;Consumer Staples;-0.014205349;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KIM;Financials;0.003923925;12.34201392;-0.00792067
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KKR;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KLAC;Information Technology;0.053054172;32.8671875;0.07858504
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KMB;Consumer Staples;-0.014205349;54.72495174;0.01684311
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KMI;Energy;0.014325;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KMX;Consumer Discretionary;0.019184395;1.940104167;-0.07028578
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KO;Consumer Staples;-0.014205349;30.9296875;-0.01080543
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KR;Consumer Staples;-0.014205349;12.95963542;-0.0393048
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;KVUE;Telecommunications Services;0.014806016;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;L;Financials;0.003923925;12.29166667;-0.03902725
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LDOS;Industrials;0.016275372;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LEN;Consumer Discretionary;0.019184395;10.1298755;-0.03653039
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LH;Health Care;0.006024639;5.738562942;0.0822079
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LHX;Industrials;0.016275372;14.2950209;-0.0106036
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LIN;Industrials;0.016275372;22.2578125;0.03075661
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LKQ;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LLY;Health Care;0.006024639;75.14973958;-0.02313182
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LMT;Industrials;0.016275372;33.140625;-0.05275536
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LNT;Utilities;-0.010391667;14.078125;-0.00747315
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LOW;Consumer Discretionary;0.019184395;13.56119792;0.01306696
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LRCX;Information Technology;0.053054172;1.803645849;0.1528904
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LULU;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LUV;Industrials;0.016275372;12.31481473;0.00543147
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LVS;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LW;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LYB;Materials;0.020326748;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;LYV;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MA;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MAA;Industrials;0.016275372;22.38541667;0.00800452
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MAR;Consumer Discretionary;0.019184395;16.38659827;0.00759118
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MAS;Industrials;0.016275372;25.18123913;-0.00906968
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MCD;Consumer Discretionary;0.019184395;41.90364583;0.00442443
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MCHP;Information Technology;0.053054172;7.057870468;0.0512503
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MCK;Health Care;0.006024639;38.95833333;-0.10412957
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MCO;Financials;0.003923925;11.93229167;-0.00590615
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MDLZ;Consumer Staples;-0.014205349;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MDT;Health Care;0.006024639;36.82942708;-0.00125344
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MET;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;META;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MGM;Consumer Discretionary;0.019184395;11.10416667;0.05148316
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MHK;Consumer Discretionary;0.019184395;28.125;-0.038895
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MKC;Consumer Staples;-0.014205349;7.72265625;-0.00887779
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MKTX;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MLM;Materials;0.020326748;50.05729167;-0.03382726
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MMC;Financials;0.003923925;37.65104167;0.04310766
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MMM;Industrials;0.016275372;36.61946058;0.02868936
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MNST;Consumer Staples;-0.014205349;0.047688833;-0.01835378
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MO;Consumer Staples;-0.014205349;34.95833333;-0.06679875
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MOH;Health Care;0.006024639;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MOS;Materials;0.020326748;17.98958333;-0.02079685
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MPC;Energy;0.014325;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MPWR;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MRK;Health Care;0.006024639;69.31357288;-0.00650391
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MRO;Energy;0.014325;8.343233267;-0.014109
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MSCI;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MSFT;Information Technology;0.053054172;44.73632813;0.04341324
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MSI;Information Technology;0.053054172;111.1604328;0.07389226
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MTB;Financials;0.003923925;49.44166724;-0.01800256
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MTCH;Telecommunications Services;0.014806016;5.778685252;0.04263167
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MTD;Health Care;0.006024639;28.49479167;0.02567284
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;MU;Information Technology;0.053054172;29.95572917;0.03625831
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NCLH;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NDAQ;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NDSN;Industrials;0.016275372;13.67773445;-0.0037576
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NEE;Utilities;-0.010391667;6.499349157;-0.0270382
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NEM;Materials;0.020326748;20.76041667;0.02518139
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NFLX;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NI;Utilities;-0.010391667;9.514161825;-0.04095204
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NKE;Consumer Discretionary;0.019184395;6.77408874;0.01708756
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NKR;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NOC;Industrials;0.016275372;28.19378821;-0.0231088
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NOW;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NRG;Utilities;-0.010391667;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NSC;Industrials;0.016275372;26.984375;-0.03393823
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NTAP;Information Technology;0.053054172;17.67903654;0.10912969
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NTRS;Financials;0.003923925;45.83072917;0.01700347
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NUE;Materials;0.020326748;12.36458333;0.02069674
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NVDA;Information Technology;0.053054172;0.050887727;0.07606176
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NVR;Industrials;0.016275372;48.328125;0.00010915
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NWS;Telecommunications Services;0.014806016;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NWSA;Consumer Discretionary;0.019184395;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;NXPI;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;O;Industrials;0.016275372;11.04499769;-0.00811816
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ODFL;Industrials;0.016275372;0.542523831;-0.00470939
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;OKE;Utilities;-0.010391667;6.288120866;-0.02680042
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;OMC;Consumer Discretionary;0.019184395;38.92708333;0.04616085
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ON;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ORCL;Information Technology;0.053054172;11.18836808;0.11336822
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ORLY;Consumer Discretionary;0.019184395;11.24544279;-0.00785438
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;OTIS;Industrials;0.016275372;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;OXY;Energy;0.014325;9.635503213;0.02504932
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PANW;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PARA;Telecommunications Services;0.014806016;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PAYC;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PAYX;Information Technology;0.053054172;22.15624984;0.0135164
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PCAR;Industrials;0.016275372;6.455418348;0.01083825
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PCG;Utilities;-0.010391667;28.78125;-0.03259969
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PEG;Utilities;-0.010391667;19.4921875;-0.00713429
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PEP;Consumer Staples;-0.014205349;36.24479167;-0.01112896
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PFE;Health Care;0.006024639;36.34632603;-0.02017065
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PFG;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PG;Consumer Staples;-0.014205349;48.31770833;0.01627356
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PGR;Financials;0.003923925;9.607638836;-0.06982586
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PH;Industrials;0.016275372;28.80208333;0.03873722
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PHM;Consumer Discretionary;0.019184395;5.729166667;-0.01711389
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PKG;Materials;0.020326748;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PLD;Financials;0.003923925;21.40625;-0.00282689
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PLTR;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PM;Consumer Staples;-0.014205349;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PNC;Financials;0.003923925;54.109375;-0.01357073
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PNR;Industrials;0.016275372;13.68542933;-0.00149334
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PNW;Utilities;-0.010391667;37.36458333;-0.02437972
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PODD;Health Care;0.006024639;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;POOL;Consumer Discretionary;0.019184395;4.092592657;0.04494511
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PPG;Materials;0.020326748;29.29947917;0.00813603
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PPL;Utilities;-0.010391667;12.52538983;-0.01088082
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PRU;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PSA;Financials;0.003923925;25.625;-0.00984613
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PSX;Energy;0.014325;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PTC;Information Technology;0.053054172;41.54947917;0.04250467
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PWR;Industrials;0.016275372;19.68055511;0.02060115
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;PYPL;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;QCOM;Information Technology;0.053054172;23.95084635;0.27525036
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;QRVO;Information Technology;0.053054172;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;RCL;Consumer Discretionary;0.019184395;43.52604167;0.02501343
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;REG;Industrials;0.016275372;20.76041667;-0.00152434
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;REGN;Health Care;0.006024639;8.192708333;0.04561961
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;RF;Financials;0.003923925;27.57725175;-0.03718674
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;RJF;Financials;0.003923925;6.009259184;-0.00936339
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;RL ;Financials;0.003923925;;
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;RMD;Health Care;0.006024639;4.187500159;-0.0069385
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ROK;Industrials;0.016275372;51.1875;0.01841171
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ROL;Consumer Discretionary;0.019184395;0.946502075;-0.0118133
1999;D;0.0268; 0.0479 ; 0.0422 ; 18,815,724,700,000 ; 0.05692 ; 0.049700 ;ROP;Industrials;0.016275372;15.66927083;0.05232644
